ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.090256923363328,0.080463877752112,0.091377914523568,0.09173164868396799,0.07887499362707201,0.086631807368752,0.072066959031472,0.079365639583168,0.065437608306688,0.092204472294448,0.086631807368752,0.08636890830596801,0.092140154473408,0.092207464170928,0.091219845668272,0.09104944796051201
