ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.013454379132928001,0.012839176065472,0.020620538994112,0.010998572406208001,0.007083902309632,0.0054491301232000005,0.010151985368752,0.004913708360128,0.012956434961199999,0.018691557971199996,0.018691557971199996,0.006902395029952,0.0038547635200000003,0.0037129650052480003,0.005611380932032,0.0052921298032,0.0036814100992,0.003904032895792,0.006444149877808,0.006700520107312001
