ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.080041780255408,0.07903558835123199,0.06641317205324801,0.07949225368499199,0.0853095951088,0.090615716217088,0.08072396564920001,0.088674553169152,0.080469612227248,0.090261380715568,0.090261380715568,0.0855870690112,0.09035500127891201,0.090581998170112,0.08758139390080001,0.088080256598272,0.090632576738752,0.090276239061808,0.086290770956848,0.090425360843008
