ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.020193107941168,0.0406287805228,0.022992082956591997,0.035630704480048,0.017429274437631998,0.022873942988799998,0.010659049982512,0.007202830077232001,0.011020625544112001,0.006589399396912001,0.003666563842048,0.003666563842048,0.004902762956848
