ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.8888888888888888,1.0,0.09999999999999998,0.19999999999999996,1.0,1.0,1.0,0.5,0.6,0.25,0.25
