l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,22.0
1.0,8.0,3.0,17.0,1.0,1.0,1.0,4.0
8.0,2.0,9.0,10.0,2.0,2.0,6.0,9.0
2.0,8.0,6.0,9.0,2.0,2.0,7.0,10.0
6.0,8.0,8.0,10.0,2.0,2.0,8.0,12.0
6.0,8.0,8.0,10.0,2.0,2.0,9.0,12.0
8.0,2.0,9.0,5.0,9.0,9.0,25.0,12.0
8.0,5.0,9.0,7.0,12.0,12.0,29.0,7.0
6.0,8.0,8.0,9.0,21.0,21.0,38.0,4.0
8.0,5.0,9.0,6.0,27.0,27.0,39.0,0.0
