ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.06965931568811201,0.022076355920128,0.033943778285488,0.0178466866288,0.010028155208128,0.007604818683568,0.0048177376108,0.0048177376108
