ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.08188647514719999,0.069649699637248,0.076431802360768,0.08403876789452801,0.055621401147952,0.08394628462187201,0.0837546396172,0.07289749685651199,0.0825551116288,0.081782241537328,0.081782241537328,0.08188647514719999,0.08587457450080001
