l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,9.0,4.0,12.0,3.0,3.0,17.0,8.0
4.0,11.0,8.0,12.0,5.0,5.0,22.0,6.0
6.0,13.0,8.0,14.0,6.0,6.0,25.0,5.0
2.0,12.0,8.0,13.0,6.0,6.0,26.0,5.0
2.0,13.0,3.0,16.0,7.0,7.0,28.0,3.0
3.0,13.0,6.0,17.0,7.0,7.0,29.0,5.0
6.0,14.0,8.0,17.0,7.0,7.0,30.0,3.0
2.0,13.0,3.0,14.0,9.0,9.0,34.0,2.0
