l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0
4.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0
6.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0
7.0,0.0,10.0,7.0,1.0,1.0,8.0,0.0
8.0,7.0,9.0,8.0,1.0,1.0,9.0,0.0
5.0,5.0,6.0,6.0,1.0,1.0,10.0,0.0
6.0,4.0,7.0,6.0,1.0,1.0,11.0,0.0
