l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0
6.0,15.0,8.0,18.0,5.0,5.0,12.0,3.0
1.0,16.0,3.0,19.0,5.0,5.0,13.0,1.0
3.0,16.0,6.0,18.0,5.0,5.0,14.0,3.0
3.0,16.0,6.0,18.0,5.0,5.0,15.0,3.0
3.0,18.0,8.0,20.0,6.0,6.0,16.0,1.0
2.0,19.0,3.0,20.0,6.0,6.0,17.0,0.0
2.0,0.0,8.0,1.0,6.0,6.0,18.0,4.0
1.0,0.0,2.0,7.0,11.0,11.0,20.0,1.0
6.0,0.0,8.0,1.0,13.0,13.0,21.0,2.0
