ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.051503656030000004,0.017877193759168,0.009414765186352,0.007225162357552,0.004937166359728001,0.010561603821568,0.022384071189808,0.022384071189808,0.0047146676812,0.003760623757312,0.004754947452352,0.0037169873548
