ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.030054943863231997,0.0614356157068,0.0780020080108,0.08125641142532801,0.079450359546112,0.079749001281328,0.060523583838207995,0.060523583838207995,0.079789513147648,0.08125641142532801,0.08147410199915199,0.081324001106368
