ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.100905862157872,0.103474837073968,0.10014017094476799,0.079688959882288,0.10342668508,0.1027388773888,0.09939990882731199,0.096004969585072,0.0949565557312,0.094164286964992,0.09660118401836801,0.096966381927472,0.099303353018368,0.101096429786368,0.096380561042368,0.10342823825348799,0.10082474008388799,0.10339769393555198,0.101232108282112,0.10113291315908801,0.103158103103152,0.103439110685632
