ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.036015683768368,0.012859880722432002,0.027408671668528,0.012339269121472,0.014138588289472,0.009735899849152,0.009735899849152,0.007616342456368001,0.005303426610112,0.005303426610112,0.004910268262192,0.00387025468,0.008590273271728,0.0049149593307520004,0.006212696973568
