ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.086168725628848,0.082944071541808,0.08036927687492801,0.07870547857451202,0.082342795085872,0.081848523639472,0.08323652287556801,0.0823047788032,0.080122423164352,0.07499184185003199,0.08185044510520001,0.08401794430379199,0.085915531943872,0.080608233210928,0.084249999639808,0.083374654670512,0.0837062658412,0.08428198940051201,0.086015025400768,0.083773507731712,0.084240791163952,0.081621887741872,0.086148227311792
