ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.07119081040580799,0.069425433285568,0.06405920599479999,0.041550494840368005,0.062449020864448,0.06929051582852801,0.069507335107888,0.0707911642348,0.0613405782592,0.0613405782592
