l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,1.0,8.0,8.0,0.0,0.0,0.0,5.0
2.0,2.0,6.0,8.0,0.0,0.0,1.0,5.0
8.0,8.0,9.0,9.0,1.0,1.0,2.0,3.0
9.0,9.0,10.0,19.0,1.0,1.0,3.0,0.0
6.0,10.0,7.0,18.0,1.0,1.0,7.0,3.0
7.0,9.0,9.0,19.0,1.0,1.0,8.0,6.0
2.0,8.0,7.0,11.0,2.0,2.0,9.0,4.0
7.0,8.0,8.0,9.0,2.0,2.0,10.0,4.0
7.0,8.0,8.0,9.0,2.0,2.0,11.0,4.0
8.0,4.0,9.0,8.0,2.0,2.0,12.0,2.0
8.0,1.0,9.0,8.0,6.0,6.0,16.0,0.0
