ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.006348789827008,0.005821452987567999,0.005436247967152,0.005051084882992,0.003735863406592,0.010258925371648,0.010258925371648,0.004103191773232,0.0050279163520480005,0.010771683647488,0.008622874244032,0.006550690768432,0.00432821563,0.007401416664112001,0.0066652675072,0.027035715222448,0.003696567706672,0.003725032491952,0.007757599547392
