ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.014927438891967999,0.013948508413888,0.013535597205952,0.013139718655408,0.022030307409327998,0.005236289824768,0.008251874366127999,0.0048458639212000006,0.003962626793728,0.010262524347952
