l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,17.0,5.0,20.0,0.0,0.0,5.0,4.0
5.0,18.0,8.0,20.0,0.0,0.0,6.0,4.0
7.0,11.0,8.0,13.0,5.0,5.0,26.0,8.0
7.0,11.0,8.0,13.0,5.0,5.0,27.0,8.0
2.0,12.0,7.0,14.0,6.0,6.0,28.0,8.0
7.0,13.0,8.0,14.0,6.0,6.0,29.0,6.0
7.0,12.0,8.0,13.0,7.0,7.0,31.0,7.0
8.0,12.0,9.0,20.0,7.0,7.0,32.0,4.0
2.0,14.0,5.0,17.0,7.0,7.0,33.0,4.0
5.0,14.0,8.0,18.0,7.0,7.0,34.0,4.0
5.0,14.0,8.0,18.0,7.0,7.0,35.0,4.0
8.0,11.0,9.0,12.0,9.0,9.0,36.0,2.0
