l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,24.0
7.0,0.0,8.0,1.0,4.0,4.0,11.0,7.0
6.0,0.0,7.0,1.0,6.0,6.0,17.0,5.0
2.0,0.0,5.0,1.0,11.0,11.0,22.0,2.0
2.0,0.0,5.0,1.0,11.0,11.0,23.0,2.0
2.0,0.0,3.0,1.0,12.0,12.0,24.0,2.0
5.0,0.0,6.0,1.0,13.0,13.0,25.0,3.0
3.0,0.0,5.0,1.0,16.0,16.0,27.0,2.0
