ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.077698738880512,0.080842619983408,0.083663704065328,0.076403572646848,0.083763347814448,0.083203207954432,0.08188983819908799,0.083112457737472,0.078013369755952,0.079746618424768,0.08189512308044801,0.063636517634992,0.078055980732592,0.08152447429427201,0.07465192902188801,0.081870621329968
