ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.07650992077619201,0.072643362338752,0.086286376388032,0.084585109310512,0.0667648949488,0.08638698071680001,0.085821436430512,0.084495350652352,0.085729809568048,0.08242799038259199,0.0823312452652,0.0845006868268,0.06798731008120001,0.086305420025008,0.08641482431300801,0.086305420025008,0.0862331588332,0.08625415168844801
