l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,6.0
2.0,13.0,8.0,19.0,1.0,1.0,2.0,6.0
8.0,12.0,9.0,18.0,2.0,2.0,4.0,4.0
5.0,0.0,8.0,1.0,4.0,4.0,11.0,0.0
8.0,0.0,9.0,8.0,4.0,4.0,12.0,2.0
8.0,0.0,9.0,8.0,4.0,4.0,13.0,2.0
7.0,0.0,8.0,1.0,6.0,6.0,21.0,0.0
4.0,19.0,8.0,20.0,12.0,12.0,27.0,0.0
8.0,18.0,9.0,20.0,12.0,12.0,28.0,0.0
