ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.087619170173488,0.060696264140799996,0.081772156572928,0.06941719888,0.07608526292075199,0.083909977819072,0.08754509425811201,0.08574053028280001,0.08967213258899201,0.089479940068528,0.089724032155312,0.089789290839088,0.08406249905003199,0.083794796412928,0.089702282606128,0.089789290839088,0.08970129403
