ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.061521404704432,0.07034624364932801,0.086594165216512,0.08662202969387199,0.088629740227888,0.07706213304755201,0.086442182158768,0.07211181945644801,0.07211181945644801,0.080816779433392,0.08469577147076801,0.088620384582592,0.08861447591468799,0.08860758262604801
