ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.026669527530927994,0.013348066721199998,0.005607290393008,0.006953952755967999,0.0049284081380319995,0.010121588113407999,0.004774311837951999,0.006697661391808,0.0314188490752,0.0314188490752,0.0048905678970879995,0.00377734012,0.0039182910028,0.011508758575792,0.040986992176432,0.008954871712432,0.008954871712432
