ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.066897039030208,0.009505456520128,0.0050194641472,0.0050194641472,0.010446538434352,0.010489142833072,0.018053433898432,0.018053433898432,0.004748077017087999,0.0071144995770880005,0.008137035731392,0.003626365225408,0.005001935656192,0.003601943968048,0.004721848292608,0.0036164724208
