ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.069247540977712,0.051041363966511995,0.079911563068672,0.07806876539027201,0.07449591858380801,0.07719329269139201,0.063273873651712,0.081734221310128,0.081734221310128,0.0817543887532,0.07810475521580801,0.081743344488448
