ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.07278709269299201,0.065780217313072,0.0844036818028,0.090036619335088,0.08750340456107202,0.08331813766700799,0.088633679540272,0.07317604389011201,0.082545960740272,0.082545960740272
