ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.077124873754672,0.04795592272,0.064771834674112,0.06751483675,0.0700951847488,0.070695033307072,0.067196445537328,0.07721594572076801,0.07721594572076801,0.0753879686668,0.077124873754672,0.076983375005872,0.0751467539968,0.0771843264172,0.0736577339632,0.077216417680048
