l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,9.0,2.0,19.0,1.0,1.0,2.0,3.0
2.0,9.0,3.0,18.0,1.0,1.0,3.0,6.0
3.0,10.0,4.0,18.0,1.0,1.0,4.0,4.0
4.0,10.0,5.0,17.0,1.0,1.0,5.0,5.0
5.0,11.0,7.0,17.0,1.0,1.0,6.0,5.0
7.0,12.0,8.0,18.0,5.0,5.0,18.0,3.0
4.0,17.0,7.0,18.0,5.0,5.0,19.0,3.0
2.0,18.0,4.0,19.0,5.0,5.0,20.0,3.0
2.0,19.0,4.0,20.0,6.0,6.0,22.0,1.0
4.0,18.0,8.0,20.0,6.0,6.0,23.0,2.0
2.0,16.0,3.0,18.0,17.0,17.0,38.0,0.0
3.0,17.0,4.0,18.0,17.0,17.0,39.0,0.0
7.0,17.0,8.0,18.0,17.0,17.0,41.0,0.0
