ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.083986469815552,0.0784260431872,0.0784260431872,0.07438480827999999,0.038010359393728,0.076236140321728,0.076236140321728,0.081647806673968,0.08386399617899201
