l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,22.0
7.0,2.0,8.0,8.0,0.0,0.0,1.0,16.0
2.0,0.0,7.0,1.0,1.0,1.0,2.0,6.0
7.0,0.0,8.0,2.0,1.0,1.0,4.0,9.0
7.0,1.0,8.0,2.0,9.0,9.0,21.0,8.0
7.0,2.0,8.0,4.0,11.0,11.0,24.0,8.0
1.0,0.0,2.0,1.0,11.0,11.0,25.0,0.0
