ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.054470454179632005,0.063465606826432,0.075120070535728,0.07532049915563199,0.071616493915072,0.074017745801008,0.075216518760112,0.074465568474928,0.071188967225392,0.0693463030828,0.073199270182912,0.077045624875312,0.076975830590128,0.073439556686512,0.07506062800691199,0.07690369828480001
