ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.5714285714285714,0.4444444444444444,0.33333333333333337,0.1428571428571429,0.25,0.30000000000000004,0.9444444444444444,1.0,1.0,0.5,1.0,0.33333333333333337,1.0
