ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.07137704283524801,0.059160925652992,0.07314074406188802,0.062925596251072,0.067954115592448,0.07688908570667201,0.07600163718788801,0.07600163718788801,0.07872304224659199,0.060995243981248004,0.080545127753392
