ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.044994353321392,0.07518327275564801,0.07417439316203199,0.06631516267000001,0.065759042995648,0.080628793542592,0.0785303812672,0.078816101967808,0.080624011927552
