ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.0828153199168,0.037807719641008,0.023288381939248,0.013307844929200001,0.0194503437808,0.022572375015472,0.011402065396672002,0.0093614869708,0.006582735520000001,0.0038371062323679997,0.005402635523008001,0.0038494970176479997,0.004026215914288,0.0062560394487520005,0.005298719471152001,0.00395549467
