ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.9285714285714286,0.7916666666666666,0.25,0.7857142857142857,0.875,0.875,0.375,0.875,1.0,1.0
