l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,10.0,4.0,18.0,1.0,1.0,1.0,10.0
4.0,11.0,5.0,18.0,1.0,1.0,2.0,6.0
5.0,11.0,8.0,17.0,1.0,1.0,3.0,7.0
5.0,17.0,8.0,18.0,5.0,5.0,14.0,5.0
1.0,18.0,7.0,19.0,5.0,5.0,15.0,4.0
8.0,15.0,9.0,20.0,6.0,6.0,18.0,2.0
7.0,18.0,8.0,20.0,6.0,6.0,20.0,3.0
8.0,13.0,9.0,15.0,7.0,7.0,21.0,2.0
4.0,16.0,5.0,18.0,17.0,17.0,29.0,1.0
8.0,15.0,9.0,16.0,18.0,18.0,32.0,1.0
