l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,1.0,8.0,8.0,0.0,0.0,0.0,21.0
2.0,2.0,6.0,8.0,0.0,0.0,1.0,19.0
2.0,8.0,6.0,10.0,2.0,2.0,8.0,9.0
6.0,8.0,8.0,11.0,2.0,2.0,9.0,8.0
6.0,8.0,8.0,11.0,2.0,2.0,10.0,8.0
7.0,8.0,8.0,9.0,13.0,13.0,33.0,7.0
6.0,8.0,7.0,9.0,25.0,25.0,43.0,2.0
3.0,8.0,6.0,9.0,27.0,27.0,44.0,0.0
