ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0523965749452,0.041896413299968,0.041538453479728,0.011865826763008,0.014168270928832,0.0051685657169920005,0.0051685657169920005,0.008583818679088,0.003756599824048,0.003643988975152,0.003583399780528
