ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.0036953302732,0.0095662801132,0.011717450195200001,0.013963664272048,0.012373201192192,0.029008236986368,0.008900500144048,0.011596029854128,0.007848977528752,0.003683575344688,0.007861487342848,0.007280053942192,0.007280053942192,0.003674296019248,0.0061614662128,0.0061614662128,0.005001309688768,0.005067055138048,0.0053090754334719995,0.005057973737008
