ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.015685156970799998,0.0048755603968,0.023308180062208,0.013985896028848002,0.005093677223728,0.015183841204528002,0.008518001574832,0.014074523590912,0.014581823201728,0.014581823201728,0.010417379227648,0.009731664641968,0.004974396358912,0.005191135940608,0.005191135940608,0.005707708096768,0.003748552395568,0.0061472394699999995
