ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.020018054974912,0.0403494102988,0.003675842519488,0.015129123371008002,0.005024159738800001,0.005024159738800001,0.007311979404592,0.003940921751488,0.003648318044848
