ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.020018054974912,0.0403494102988,0.004883063898112,0.009360187792432,0.011400744683968,0.0135090783052,0.0485668333168,0.003675842519488,0.015129123371008002,0.005024159738800001,0.005024159738800001,0.006052123359232,0.0036783169648000004,0.005197719766192
