ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.06639419932,0.047730732027568,0.082294674116272,0.084237398646208,0.078667032502528,0.06823436701004801,0.078699307835392,0.08233942633676801
