ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.074071349245888,0.012094692388288001,0.010343365254592,0.008849387229999998,0.00479586643,0.008508970660912,0.007888115167792,0.012177051831232001,0.003935651165872,0.003665326743808,0.003958905628672
