ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.055444060856752006,0.06566445765836801,0.057232739974192,0.0699530175088,0.07714185883,0.07466174128196801,0.072693426715072,0.073959494147008,0.076793888594608,0.077691173521408,0.077511561250048
