ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.020272427450368,0.040905374074288,0.013576561038592,0.024803396500911998,0.012928363314352,0.006833050667007999,0.006398519355952001,0.006611932469248001,0.012153467690800002,0.013457063219200002,0.004863993473968,0.011089772449072001,0.007855392653872001,0.0036780076561120003
