l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,3.0,9.0,11.0,2.0,2.0,10.0,2.0
2.0,4.0,7.0,10.0,2.0,2.0,11.0,4.0
2.0,10.0,6.0,11.0,3.0,3.0,12.0,3.0
7.0,6.0,9.0,13.0,5.0,5.0,17.0,3.0
2.0,11.0,6.0,13.0,5.0,5.0,18.0,3.0
6.0,10.0,7.0,13.0,5.0,5.0,19.0,3.0
2.0,13.0,8.0,14.0,6.0,6.0,21.0,1.0
