ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0873656277568,0.086834772109312,0.076198060056112,0.076355589271552,0.072142347692032,0.080952709803568,0.0782862009388,0.0873729806668,0.08313321174251201,0.08520889775300801,0.074639781037312,0.08540740912811201,0.087118682981632,0.08476180186436799,0.08476180186436799,0.08730387098771199,0.08517290864747201
