ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.06695906352683201,0.070997351941168,0.074171595032368,0.072348280242352,0.076354178131888,0.072363095469232,0.062184932227888,0.072025343227312,0.060312759314992005,0.060312759314992005,0.0763574708032,0.0673945963072,0.076188658394032,0.07210904434892801,0.07210904434892801
