ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.069269484628528,0.0330563482432,0.011836998995632,0.0281193457228,0.011659868550592001,0.006294650047792,0.013619889242800002,0.006525949368112001,0.015051333481648001,0.015051333481648001,0.003617090695168,0.009776956346368,0.0037281269309919996,0.0064685568831999996,0.0064685568831999996
