ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.010773654820288,0.061348533350848,0.068142430255552,0.068142430255552,0.06813241947059201,0.067576568612272,0.06813241947059201,0.068142430255552,0.067398225319168
