ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
1.0,0.9666666666666667,0.75,0.25,0.25,0.09999999999999998,0.875,0.4,0.5,0.5,1.0,1.0,1.0
