ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.8571428571428572,0.9333333333333333,0.875,0.5,0.41666666666666663,0.41666666666666663,0.75,1.0,1.0,1.0,0.5,1.0,1.0
