ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.010971258225712,0.052107542515888006,0.012519677853952001,0.007773305152048,0.019962800909871996,0.019962800909871996,0.0124976956912,0.009174223319487999,0.004905577388032,0.004905577388032,0.004848051816448,0.0072759042666879995,0.003696567706672
