ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.069351333713152,0.05583983429420801,0.06588746975492801,0.0749127842368,0.051952173782272,0.069323895181312,0.073108235477248,0.072913272875008,0.068415612885952,0.071134599622192
