ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.075801610353328,0.08499838000479999,0.074580451199152,0.079758532923568,0.084361980267952,0.08027566492292801,0.07426674889028799,0.08696739084164799,0.061434731453488,0.08500178200580799,0.087063836169472,0.08676041594675199,0.087096645013552,0.08703788565227201
