ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.103774271851312,0.1032170780428,0.094067411695792,0.10063434202316801,0.10195365236012799,0.095195259385792,0.101830015066048,0.101127260520448,0.080416573079488,0.087553923465472,0.099301309842688,0.09431242275371199,0.103933950139312,0.10396558445920001,0.09944692070660799,0.09986216875,0.103937580143872,0.103985292709888,0.101957774460352,0.103985292709888
