ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.043012025363392,0.082637483661232,0.06771779491148801,0.0889435810672,0.0889435810672,0.081384414929152,0.0905899314688,0.091207422575872,0.083733837834688,0.091495777380352,0.091221833413168
